"price","mileage","tax","mpg","age","model","transmission","fuelType","manufacturer","model_collapsed","engineSize_int"
9980,30394,0,67.3,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
19990,37505,205,47.1,4,"Q5","Semi-Auto","Diesel","Audi","Q5","[1.8,2.1)"
22490,8752,145,39.2,1,"Q2","Manual","Petrol","Audi","Q2","[1.5,1.8)"
15498,20346,30,57.6,5,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
7598,81012,20,68.9,7,"A1","Manual","Diesel","Audi","A1","[1.8,2.1)"
18120,7433,200,40.4,4,"A1","Manual","Petrol","Audi","A1","[1.8,2.1)"
11995,39854,0,80.7,5,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
9690,25854,30,57.6,6,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
9649,70000,145,54.3,7,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
21490,44601,200,40.9,4,"A3","Semi-Auto","Petrol","Audi","A3","[1.8,2.1)"
22382,4352,145,51.4,1,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
21241,19411,160,43.5,4,"TT","Semi-Auto","Petrol","Audi","TT","[1.8,2.1)"
13252,44077,125,52.3,4,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
26676,3125,145,40.9,1,"Q3","Manual","Petrol","Audi","Q3","[1.5,1.8)"
16492,25556,30,57.6,4,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
24526,5496,145,46.3,1,"Q2","Manual","Diesel","Audi","Q2","[1.5,1.8)"
18771,15888,150,52.3,3,"Q2","Manual","Petrol","Audi","Q2","[0.0,1.5)"
22146,13606,145,61.4,3,"A5","Semi-Auto","Diesel","Audi","A5","[2.2,5.5]"
26276,46085,157.787877950986,42.2,5,"Q5","Automatic","Diesel","Audi","Q5","[2.2,5.5]"
39076,24891,145,34.5,2,"TT","Automatic","Petrol","Audi","TT","[2.2,5.5]"
12495,52134,200,47.9,7,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
20956,3184,145,42.8,1,"Q2","Manual","Petrol","Audi","Q2","[1.5,1.8)"
20498,21155,125,58.9,4,"A6","Semi-Auto","Diesel","Audi","A6","[1.8,2.1)"
13852,23838,30,56.5,3,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
16991,60892,145,56.5,2,"A3","Semi-Auto","Petrol","Audi","A3","[1.5,1.8)"
13070,59691,30,67.3,4,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
35866,5538,145,50.4,2,"A8","Semi-Auto","Diesel","Audi","Other","[2.2,5.5]"
31072,16594,182.630923940445,34.9,4,"RS3","Semi-Auto","Petrol","Audi","Other","[2.2,5.5]"
22895,49281,150,54.3,3,"A7","Semi-Auto","Diesel","Audi","A7","[2.2,5.5]"
17595,42940,200,47.9,5,"Q5","Manual","Diesel","Audi","Q5","[1.8,2.1)"
23998,22,145,47.9,1,"Q2","Semi-Auto","Diesel","Audi","Q2","[1.8,2.1)"
10500,74924,30,67.3,4,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
45912,5260,145,36.2,1,"A6","Automatic","Diesel","Audi","A6","[2.2,5.5]"
43244,10210,145,33.2,1,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
26102,14562,145,52.3,3,"A7","Semi-Auto","Diesel","Audi","A7","[2.2,5.5]"
20112,11881,30,56.5,4,"A3","Semi-Auto","Petrol","Audi","A3","[0.0,1.5)"
26156,12513,145,39.8,1,"A5","Semi-Auto","Petrol","Audi","A5","[1.8,2.1)"
11322,48093,20,72.4,5,"A3","Semi-Auto","Diesel","Audi","A3","[1.5,1.8)"
15000,33435,30,70.6,4,"A1","Semi-Auto","Petrol","Audi","A1","[0.0,1.5)"
11999,53364,125,58.9,7,"A3","Semi-Auto","Diesel","Audi","A3","[1.8,2.1)"
13950,18258,20,60.1,6,"A3","Automatic","Petrol","Audi","A3","[0.0,1.5)"
18499,27150,145,52.3,2,"A4","Manual","Petrol","Audi","A4","[0.0,1.5)"
27298,22,145,40.4,1,"A5","Semi-Auto","Petrol","Audi","A5","[1.8,2.1)"
39999,16861,145,47.9,2,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
18505,31975,160,50.4,4,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
12505,19038,0,67.3,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
21755,5485,145,58.9,2,"Q2","Semi-Auto","Diesel","Audi","Q2","[1.8,2.1)"
19755,26211,145,39.2,2,"A1","Manual","Petrol","Audi","A1","[1.8,2.1)"
22792,4962,150,51.4,1,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
28250,4500,145,39.2,1,"A4","Manual","Petrol","Audi","A4","[1.8,2.1)"
18502,22406,145,52.3,4,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
48255,6600,145,32.8,1,"Q7","Semi-Auto","Diesel","Audi","Q7","[2.2,5.5]"
27505,33761,145,40.4,3,"Q5","Semi-Auto","Petrol","Audi","Q5","[1.8,2.1)"
22752,6109,145,41.5,1,"A3","Automatic","Petrol","Audi","A3","[1.5,1.8)"
32910,384,150,50.4,0,"A5","Semi-Auto","Diesel","Audi","A5","[1.8,2.1)"
21336,3885,145,49.6,1,"Q2","Manual","Diesel","Audi","Q2","[1.5,1.8)"
12250,10618,0,67.3,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
22001,5700,150,42.2,1,"A3","Semi-Auto","Petrol","Audi","A3","[1.5,1.8)"
40991,2000,145,32.1,1,"Q5","Automatic","Petrol","Audi","Q5","[1.8,2.1)"
18691,13766,145,47.9,3,"Q3","Semi-Auto","Petrol","Audi","Q3","[0.0,1.5)"
10891,56000,165,44.1,6,"TT","Manual","Petrol","Audi","TT","[1.8,2.1)"
38691,10,145,38.2,1,"Q5","Automatic","Diesel","Audi","Q5","[1.8,2.1)"
21991,10,145,44.8,1,"A1","Semi-Auto","Petrol","Audi","A1","[1.5,1.8)"
20491,9281,145,47.1,1,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
11230,37081,30,56.5,5,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
16150,14997,125,50.4,4,"Q3","Manual","Petrol","Audi","Q3","[0.0,1.5)"
10500,46516,20,70.6,4,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
11750,17248,30,55.4,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
11500,30582,30,55.4,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
15991,38837,145,55.4,3,"A3","Manual","Petrol","Audi","A3","[1.5,1.8)"
17581,42318,160,53.3,4,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
11271,19807,30,57.6,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
17797,51235,160,50.4,4,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
18495,35500,165,53.3,4,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
11495,42000,30,64.2,6,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
23995,35025,157.14957628014,41.5,6,"Q5","Semi-Auto","Diesel","Audi","Q5","[2.2,5.5]"
21991,20054,145,54.3,3,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
11497,73885,145,55.4,6,"A6","Automatic","Diesel","Audi","A6","[2.2,5.5]"
40000,5900,150,32.5,0,"Q2","Semi-Auto","Petrol","Audi","Q2","[1.8,2.1)"
18698,23932,150,47.9,3,"Q3","Semi-Auto","Petrol","Audi","Q3","[0.0,1.5)"
35500,3322,150,38.2,1,"Q5","Semi-Auto","Diesel","Audi","Q5","[1.8,2.1)"
17190,58330,140.512761689459,44.1,6,"Q5","Automatic","Diesel","Audi","Q5","[2.2,5.5]"
13042,69416,200,47.9,6,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
19560,10160,125,50.4,3,"Q2","Manual","Petrol","Audi","Q2","[0.0,1.5)"
27850,650,145,54.3,1,"A4","Semi-Auto","Diesel","Audi","A4","[1.8,2.1)"
18750,4500,145,48.7,1,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
27000,5744,145,48.7,1,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
27000,6500,145,46.3,1,"Q2","Automatic","Diesel","Audi","Q2","[1.8,2.1)"
24000,5200,145,43.5,1,"Q2","Manual","Petrol","Audi","Q2","[0.0,1.5)"
35000,5000,145,38.2,0,"Q5","Semi-Auto","Diesel","Audi","Q5","[1.8,2.1)"
19498,29323,150,55.4,3,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
15698,12657,150,47.9,5,"Q3","Semi-Auto","Petrol","Audi","Q3","[0.0,1.5)"
19500,4100,150,47.9,1,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
30000,3059,145,33.2,1,"Q2","Semi-Auto","Petrol","Audi","Q2","[1.8,2.1)"
30850,4000,145,47.1,0,"A5","Semi-Auto","Diesel","Audi","A5","[1.8,2.1)"
28000,5820,145,47.1,1,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
14691,52625,160,52.3,5,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
13291,60820,165,49.6,5,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
15995,26808,20,67.3,4,"A4","Semi-Auto","Diesel","Audi","A4","[1.8,2.1)"
45000,2500,145,40.4,0,"A4","Semi-Auto","Diesel","Audi","A4","[2.2,5.5]"
11750,47600,30,55.4,5,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
24000,17741,145,61.4,2,"A6","Semi-Auto","Diesel","Audi","A6","[1.8,2.1)"
12990,31864,145,49.6,7,"A5","Manual","Petrol","Audi","A5","[1.8,2.1)"
45990,7800,145,39.2,0,"A4","Semi-Auto","Diesel","Audi","A4","[2.2,5.5]"
15490,58870,20,67.3,4,"A6","Semi-Auto","Diesel","Audi","A6","[1.8,2.1)"
17990,23048,150,53.3,4,"A5","Semi-Auto","Diesel","Audi","A5","[1.8,2.1)"
54490,20000,145,39.2,2,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
16490,28402,20,70.6,3,"A1","Semi-Auto","Diesel","Audi","A1","[1.5,1.8)"
32990,7118,145,38.7,1,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
29000,17302,145,37.7,3,"A4","Semi-Auto","Petrol","Audi","A4","[2.2,5.5]"
24500,56000,200,47.9,5,"Q7","Semi-Auto","Diesel","Audi","Q7","[2.2,5.5]"
23499,13343,145,54.3,3,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
33990,4054,145,47.1,1,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
16840,32590,125,51.4,3,"Q3","Manual","Petrol","Audi","Q3","[0.0,1.5)"
51990,10000,145,33.6,1,"Q8","Automatic","Diesel","Audi","Other","[2.2,5.5]"
30000,4000,145,42.2,0,"Q2","Semi-Auto","Petrol","Audi","Q2","[1.5,1.8)"
17499,36781,160,50.4,4,"Q5","Manual","Diesel","Audi","Q5","[1.8,2.1)"
43990,5000,145,35.3,0,"TT","Semi-Auto","Petrol","Audi","TT","[1.8,2.1)"
36990,20354,145,34,3,"Q5","Semi-Auto","Petrol","Audi","Q5","[2.2,5.5]"
22990,33000,145,51.4,3,"Q2","Semi-Auto","Petrol","Audi","Q2","[0.0,1.5)"
31490,6000,145,39.2,1,"Q5","Automatic","Diesel","Audi","Q5","[1.8,2.1)"
18990,33666,145,49.6,3,"Q3","Manual","Petrol","Audi","Q3","[0.0,1.5)"
54990,3437,150,30.1,1,"TT","Semi-Auto","Petrol","Audi","TT","[2.2,5.5]"
16700,26700,20,70.6,4,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
11995,48126,20,70.6,3,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
16495,22889,125,58.9,5,"A5","Semi-Auto","Diesel","Audi","A5","[1.8,2.1)"
20900,15724,150,67.3,3,"A4","Manual","Diesel","Audi","A4","[1.8,2.1)"
20000,31065,200,47.1,4,"Q5","Semi-Auto","Diesel","Audi","Q5","[1.8,2.1)"
25778,6000,145,42.2,1,"Q2","Automatic","Petrol","Audi","Q2","[1.5,1.8)"
11210,27760,30,55.4,5,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
14450,22600,30,55.4,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
30500,4723,145,34.9,1,"A3","Semi-Auto","Petrol","Audi","A3","[1.8,2.1)"
21995,66483,145,38.2,3,"A5","Semi-Auto","Petrol","Audi","A5","[2.2,5.5]"
47000,9756,145,30.7,1,"TT","Semi-Auto","Petrol","Audi","TT","[2.2,5.5]"
21000,21500,145,54.3,4,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
39990,24550,145,34,3,"Q5","Semi-Auto","Petrol","Audi","Q5","[2.2,5.5]"
21990,12000,145,68.9,2,"A5","Manual","Diesel","Audi","A5","[1.8,2.1)"
28000,7500,145,38.2,1,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
36850,4500,145,47.1,0,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
41000,3500,145,32.1,0,"Q5","Semi-Auto","Petrol","Audi","Q5","[1.8,2.1)"
19750,4270,145,47.1,1,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
49850,8372,145,35.8,1,"A6","Automatic","Diesel","Audi","A6","[2.2,5.5]"
49000,3500,145,34.5,0,"Q5","Automatic","Diesel","Audi","Q5","[2.2,5.5]"
37500,25000,145,29.7,3,"A7","Semi-Auto","Petrol","Audi","A7","[2.2,5.5]"
29950,21000,145,37.7,3,"A4","Automatic","Petrol","Audi","A4","[2.2,5.5]"
18950,14644,145,54.3,3,"A3","Manual","Petrol","Audi","A3","[1.5,1.8)"
31000,4500,145,40.9,1,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
47850,2666,145,34.5,1,"Q5","Semi-Auto","Diesel","Audi","Q5","[2.2,5.5]"
17990,14000,0,66.6356413876132,5,"A3","Automatic","Hybrid","Audi","A3","[0.0,1.5)"
11930,31780,145,62.8,3,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
36000,4500,145,38.2,0,"Q5","Semi-Auto","Diesel","Audi","Q5","[1.8,2.1)"
24500,7901,150,40.9,1,"Q2","Semi-Auto","Petrol","Audi","Q2","[1.5,1.8)"
11995,51120,125,58.9,6,"A4","Semi-Auto","Diesel","Audi","A4","[1.8,2.1)"
12020,23550,145,49.6,6,"A5","Manual","Petrol","Audi","A5","[1.8,2.1)"
10995,51808,0,74.3,6,"A1","Manual","Diesel","Audi","A1","[1.5,1.8)"
20000,7279,145,47.9,1,"Q2","Semi-Auto","Diesel","Audi","Q2","[1.5,1.8)"
23500,26270,145,56.5,4,"A4","Semi-Auto","Diesel","Audi","A4","[1.8,2.1)"
20450,36000,145,61.4,2,"A6","Manual","Diesel","Audi","A6","[1.8,2.1)"
30850,5000,145,50.4,1,"A6","Semi-Auto","Diesel","Audi","A6","[1.8,2.1)"
38495,2964,145,35.3,1,"TT","Semi-Auto","Petrol","Audi","TT","[1.8,2.1)"
28995,4435,145,32.5,1,"Q3","Semi-Auto","Petrol","Audi","Q3","[1.8,2.1)"
38995,9840,145,50.4,1,"A6","Semi-Auto","Diesel","Audi","A6","[2.2,5.5]"
19995,28850,145,64.2,2,"A6","Semi-Auto","Diesel","Audi","A6","[1.8,2.1)"
27495,4951,145,51.4,0,"A5","Semi-Auto","Diesel","Audi","A5","[1.8,2.1)"
27995,15729,168.440903988851,38.2,3,"A5","Semi-Auto","Petrol","Audi","A5","[2.2,5.5]"
30995,3000,145,42.2,0,"A4","Semi-Auto","Petrol","Audi","A4","[1.8,2.1)"
26995,18207,150,43.5,2,"A3","Semi-Auto","Petrol","Audi","A3","[1.8,2.1)"
27495,3000,145,38.7,1,"A4","Semi-Auto","Petrol","Audi","A4","[1.8,2.1)"
13990,47743,20,68.9,4,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
22995,5006,145,39.2,1,"A4","Semi-Auto","Petrol","Audi","A4","[1.8,2.1)"
29450,2453,145,47.9,1,"A4","Automatic","Diesel","Audi","A4","[1.8,2.1)"
17995,42101,145,68.9,3,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
35850,10500,145,47.9,1,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
12990,35678,0,67.3,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
20999,6000,150,47.9,0,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
49990,3139,145,33.2,1,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
56990,11326,145,39.2,2,"Q7","Semi-Auto","Diesel","Audi","Q7","[2.2,5.5]"
53990,8224,145,33.2,1,"Q7","Semi-Auto","Diesel","Audi","Q7","[2.2,5.5]"
15490,24597,0,67.4928480305024,6,"A3","Automatic","Hybrid","Audi","A3","[0.0,1.5)"
29990,15484,145,31.7,1,"Q3","Automatic","Petrol","Audi","Q3","[1.8,2.1)"
19490,25221,30,54.3,3,"Q2","Semi-Auto","Petrol","Audi","Q2","[0.0,1.5)"
37000,4000,145,32.1,0,"Q5","Semi-Auto","Petrol","Audi","Q5","[1.8,2.1)"
19857,6272,145,50.4,1,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
49490,6301,145,33.2,1,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
27000,5999,145,40.9,1,"Q3","Manual","Petrol","Audi","Q3","[1.5,1.8)"
13000,17449,20,64.2,3,"A1","Semi-Auto","Petrol","Audi","A1","[0.0,1.5)"
25250,3999,145,44.1,0,"A1","Semi-Auto","Petrol","Audi","A1","[1.5,1.8)"
60000,7499,145,32.5,0,"Q5","Semi-Auto","Diesel","Audi","Q5","[2.2,5.5]"
16000,48954,0,67.6650849181584,5,"A3","Semi-Auto","Hybrid","Audi","A3","[0.0,1.5)"
25250,6999,145,48.7,1,"A4","Automatic","Diesel","Audi","A4","[1.8,2.1)"
30878,6000,145,40.9,1,"TT","Automatic","Petrol","Audi","TT","[1.8,2.1)"
21000,3999,145,47.9,0,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
56900,9570,145,32.1,1,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
16436,48575,145,49.6,3,"A3","Semi-Auto","Petrol","Audi","A3","[1.8,2.1)"
12491,38876,30,55.4,4,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
31750,6278,145,34.9,1,"A3","Semi-Auto","Petrol","Audi","A3","[1.8,2.1)"
12300,44290,0,76.3,4,"A1","Semi-Auto","Diesel","Audi","A1","[1.5,1.8)"
18381,31513,30,56.5,4,"A3","Semi-Auto","Petrol","Audi","A3","[0.0,1.5)"
46750,2999,145,39.2,0,"A4","Semi-Auto","Diesel","Audi","A4","[2.2,5.5]"
32990,2985,145,42.8,0,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
11980,42500,20,70.6,4,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
33990,12562,167.87403068918,42.2,4,"Q5","Semi-Auto","Diesel","Audi","Q5","[2.2,5.5]"
14102,56732,125,57.6,6,"A3","Semi-Auto","Diesel","Audi","A3","[1.8,2.1)"
8991,73295,20,67.3,7,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
48266,7511,145,32.8,1,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
22990,3696,145,40.9,1,"Q2","Manual","Petrol","Audi","Q2","[1.5,1.8)"
42990,259,145,38.2,1,"A7","Semi-Auto","Diesel","Audi","A7","[2.2,5.5]"
23490,5000,145,44.8,0,"A1","Semi-Auto","Petrol","Audi","A1","[1.5,1.8)"
19490,18001,150,56.5,3,"A3","Semi-Auto","Petrol","Audi","A3","[1.5,1.8)"
19990,18132,145,50.4,3,"A4","Semi-Auto","Petrol","Audi","A4","[0.0,1.5)"
18490,100,145,51.4,1,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
31490,5000,145,39.2,1,"Q5","Automatic","Diesel","Audi","Q5","[1.8,2.1)"
35990,19925,200,47.9,3,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
18490,27928,20,60.1,3,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
13490,23490,150,56.5,3,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
27990,5000,145,40.9,1,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
23490,35220,145,48.7,3,"A5","Automatic","Petrol","Audi","A5","[1.8,2.1)"
20990,21909,150,57.7,2,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
39990,7120,145,31.4,1,"Q3","Semi-Auto","Petrol","Audi","Q3","[1.8,2.1)"
22500,3869,150,44.1,1,"A1","Semi-Auto","Petrol","Audi","A1","[1.5,1.8)"
42500,3000,145,37.7,0,"A6","Semi-Auto","Diesel","Audi","A6","[2.2,5.5]"
58990,5151,145,29.1,1,"RS4","Automatic","Petrol","Audi","Other","[2.2,5.5]"
28500,1096,145,37.2,1,"A5","Manual","Petrol","Audi","A5","[1.8,2.1)"
22000,14803,150,42.2,1,"A3","Semi-Auto","Petrol","Audi","A3","[1.5,1.8)"
23000,33657,145,43.5,3,"A3","Semi-Auto","Petrol","Audi","A3","[1.8,2.1)"
19990,21502,150,49.6,3,"Q3","Manual","Petrol","Audi","Q3","[0.0,1.5)"
22500,4681,145,53.3,1,"A3","Semi-Auto","Diesel","Audi","A3","[1.5,1.8)"
28990,7000,145,50.4,1,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
32990,6000,145,33.2,1,"Q2","Automatic","Petrol","Audi","Q2","[1.8,2.1)"
23286,6000,145,40.9,1,"A1","Semi-Auto","Petrol","Audi","A1","[1.8,2.1)"
24990,4000,145,40.9,1,"Q3","Manual","Petrol","Audi","Q3","[1.5,1.8)"
30990,52900,200,47.9,4,"Q7","Semi-Auto","Diesel","Audi","Q7","[2.2,5.5]"
20990,34500,200,44.8,5,"A5","Semi-Auto","Diesel","Audi","A5","[2.2,5.5]"
43990,17000,145,34,2,"Q5","Semi-Auto","Petrol","Audi","Q5","[2.2,5.5]"
18490,18148,150,52.3,2,"Q2","Manual","Petrol","Audi","Q2","[0.0,1.5)"
17791,19366,145,54.3,3,"A3","Manual","Petrol","Audi","A3","[1.5,1.8)"
25990,6000,145,42.2,1,"Q3","Manual","Petrol","Audi","Q3","[1.5,1.8)"
34750,4536,145,32.1,1,"Q3","Semi-Auto","Petrol","Audi","Q3","[1.8,2.1)"
14490,36668,30,56.5,4,"A1","Semi-Auto","Petrol","Audi","A1","[0.0,1.5)"
22990,5000,145,53.3,1,"A3","Automatic","Diesel","Audi","A3","[1.5,1.8)"
15490,6950,145,56.5,3,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
29990,2473,145,31.7,1,"Q3","Automatic","Petrol","Audi","Q3","[1.8,2.1)"
22967,6000,145,43.5,1,"A3","Manual","Petrol","Audi","A3","[1.5,1.8)"
45990,100,145,33.2,1,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
30450,4000,145,47.1,0,"Q3","Semi-Auto","Diesel","Audi","Q3","[1.8,2.1)"
22453,7462,150,42.8,1,"Q2","Manual","Petrol","Audi","Q2","[1.5,1.8)"
24490,16953,145,48.7,2,"A4","Automatic","Petrol","Audi","A4","[1.8,2.1)"
28990,5454,145,47.1,1,"Q3","Automatic","Diesel","Audi","Q3","[1.8,2.1)"
24990,5874,145,50.4,1,"A3","Semi-Auto","Diesel","Audi","A3","[1.8,2.1)"
26990,48164,157.299978268517,42.8,5,"Q5","Semi-Auto","Diesel","Audi","Q5","[2.2,5.5]"
35495,22489,145,47.9,3,"Q7","Automatic","Diesel","Audi","Q7","[2.2,5.5]"
22950,6605,145,51.4,1,"A3","Automatic","Diesel","Audi","A3","[1.8,2.1)"
11641,81238,20,67.3,5,"A6","Semi-Auto","Diesel","Audi","A6","[1.8,2.1)"
18491,22305,145,56.5,2,"A3","Semi-Auto","Petrol","Audi","A3","[1.5,1.8)"
33290,5940,145,38.2,1,"Q5","Semi-Auto","Diesel","Audi","Q5","[1.8,2.1)"
24990,3774,145,40.9,1,"TT","Semi-Auto","Petrol","Audi","TT","[1.8,2.1)"
30450,8761,145,31.7,1,"Q3","Semi-Auto","Petrol","Audi","Q3","[1.8,2.1)"
19995,12214,145,57.7,3,"A3","Semi-Auto","Petrol","Audi","A3","[1.5,1.8)"
33990,4290,145,34.9,1,"A3","Semi-Auto","Petrol","Audi","A3","[1.8,2.1)"
17992,47248,125,57.6,4,"A3","Semi-Auto","Diesel","Audi","A3","[1.8,2.1)"
32995,3000,145,42.2,0,"A4","Semi-Auto","Petrol","Audi","A4","[1.8,2.1)"
50990,5000,145,40.4,1,"A8","Automatic","Diesel","Audi","Other","[2.2,5.5]"
26990,1213,145,42.8,1,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
21312,13257,145,52.3,3,"Q2","Semi-Auto","Petrol","Audi","Q2","[0.0,1.5)"
21286,723,145,49.6,1,"Q2","Manual","Diesel","Audi","Q2","[1.5,1.8)"
12822,31851,30,56.5,5,"A1","Manual","Petrol","Audi","A1","[0.0,1.5)"
25050,10205,145,38.2,1,"A4","Semi-Auto","Petrol","Audi","A4","[1.8,2.1)"
18442,28849,30,57.6,3,"A3","Semi-Auto","Petrol","Audi","A3","[0.0,1.5)"
29566,5123,145,33.2,1,"Q2","Automatic","Petrol","Audi","Q2","[1.8,2.1)"
31324,2860,145,39.2,1,"Q5","Semi-Auto","Diesel","Audi","Q5","[1.8,2.1)"
15662,24426,30,57.6,5,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
20026,7000,145,47.1,1,"A1","Automatic","Petrol","Audi","A1","[0.0,1.5)"
21276,9052,145,52.3,1,"A3","Semi-Auto","Diesel","Audi","A3","[1.5,1.8)"
19900,8078,145,51.4,1,"A3","Manual","Diesel","Audi","A3","[1.5,1.8)"
19499,21059,160,50.4,4,"A5","Automatic","Diesel","Audi","A5","[1.8,2.1)"
26991,2513,145,39.8,1,"Q3","Manual","Petrol","Audi","Q3","[1.5,1.8)"
36780,8231,145,34,1,"A6","Automatic","Petrol","Audi","A6","[1.8,2.1)"
10499,69124,30,67.3,5,"A3","Manual","Diesel","Audi","A3","[1.8,2.1)"
21000,30418,150,47.9,3,"Q3","Semi-Auto","Petrol","Audi","Q3","[0.0,1.5)"
37442,20801,145,47.9,3,"Q7","Semi-Auto","Diesel","Audi","Q7","[2.2,5.5]"
34210,1766,145,31.7,0,"Q3","Semi-Auto","Petrol","Audi","Q3","[1.8,2.1)"
30000,6101,145,47.9,1,"A6","Automatic","Diesel","Audi","A6","[1.8,2.1)"
22000,2000,145,49.6,1,"Q2","Manual","Diesel","Audi","Q2","[1.5,1.8)"
24500,2246,145,43.5,1,"A3","Semi-Auto","Petrol","Audi","A3","[1.5,1.8)"
35900,2369,150,38.2,1,"Q5","Semi-Auto","Diesel","Audi","Q5","[1.8,2.1)"
26000,3000,145,42.8,1,"Q3","Manual","Diesel","Audi","Q3","[1.8,2.1)"
34000,5027,145,38.2,1,"Q5","Automatic","Diesel","Audi","Q5","[1.8,2.1)"
22500,2061,150,42.2,1,"A3","Semi-Auto","Petrol","Audi","A3","[1.5,1.8)"
18900,12727,150,51.4,3,"Q3","Manual","Petrol","Audi","Q3","[0.0,1.5)"
17800,38882,30,56.5,4,"A3","Manual","Petrol","Audi","A3","[0.0,1.5)"
